\Student
      0.01	         0	         0	 0.8309	 0.0072	
      0.01	         0	       0.1	 0.8325	 0.0099	
      0.01	         0	       0.2	 0.8333	 0.0089	
      0.01	         0	       0.3	 0.8339	 0.0084	
      0.01	         0	       0.4	 0.8345	 0.0088	
      0.01	         0	       0.5	 0.8361	 0.0099	
      0.01	         0	       0.6	 0.8378	 0.0100	

      0.01	     0.001	         0	 0.8244	 0.0105	
      0.01	     0.001	       0.1	 0.8260	 0.0091	
      0.01	     0.001	       0.2	 0.8230	 0.0090	
      0.01	     0.001	       0.3	 0.8245	 0.0096	
      0.01	     0.001	       0.4	 0.8233	 0.0123	
      0.01	     0.001	       0.5	 0.8204	 0.0119	
      0.01	     0.001	       0.6	 0.8209	 0.0113	

      0.01	     0.002	         0	 0.8165	 0.0124	
      0.01	     0.002	       0.1	 0.8170	 0.0136	
      0.01	     0.002	       0.2	 0.8147	 0.0116	
      0.01	     0.002	       0.3	 0.8169	 0.0100	
      0.01	     0.002	       0.4	 0.8136	 0.0138	
      0.01	     0.002	       0.5	 0.8141	 0.0107	
      0.01	     0.002	       0.6	 0.8134	 0.0128	

      0.01	     0.005	         0	 0.7968	 0.0142	
      0.01	     0.005	       0.1	 0.7987	 0.0093	
      0.01	     0.005	       0.2	 0.7964	 0.0114	
      0.01	     0.005	       0.3	 0.8013	 0.0120	
      0.01	     0.005	       0.4	 0.8003	 0.0104	
      0.01	     0.005	       0.5	 0.7977	 0.0132	
      0.01	     0.005	       0.6	 0.7963	 0.0147	

     0.005	         0	         0	 0.8322	 0.0089	
     0.005	         0	       0.1	 0.8317	 0.0079	
     0.005	         0	       0.2	 0.8323	 0.0095	
     0.005	         0	       0.3	 0.8329	 0.0090	
     0.005	         0	       0.4	 0.8345	 0.0089	
     0.005	         0	       0.5	 0.8346	 0.0098	
     0.005	         0	       0.6	 0.8358	 0.0094	

     0.005	     0.001	         0	 0.8287	 0.0111	
     0.005	     0.001	       0.1	 0.8263	 0.0095	
     0.005	     0.001	       0.2	 0.8267	 0.0110	
     0.005	     0.001	       0.3	 0.8275	 0.0119	
     0.005	     0.001	       0.4	 0.8270	 0.0118	
     0.005	     0.001	       0.5	 0.8245	 0.0113	
     0.005	     0.001	       0.6	 0.8251	 0.0113	

     0.005	     0.002	         0	 0.8208	 0.0078	
     0.005	     0.002	       0.1	 0.8218	 0.0106	
     0.005	     0.002	       0.2	 0.8194	 0.0083	
     0.005	     0.002	       0.3	 0.8199	 0.0107	
     0.005	     0.002	       0.4	 0.8193	 0.0123	
     0.005	     0.002	       0.5	 0.8197	 0.0114	
     0.005	     0.002	       0.6	 0.8184	 0.0111	

     0.005	     0.005	         0	 0.8026	 0.0122	
     0.005	     0.005	       0.1	 0.8043	 0.0113	
     0.005	     0.005	       0.2	 0.8048	 0.0132	
     0.005	     0.005	       0.3	 0.8035	 0.0147	
     0.005	     0.005	       0.4	 0.8027	 0.0159	
     0.005	     0.005	       0.5	 0.8038	 0.0139	
     0.005	     0.005	       0.6	 0.8032	 0.0129	

     0.001	         0	         0	 0.8318	 0.0104	
     0.001	         0	       0.1	 0.8310	 0.0114	
     0.001	         0	       0.2	 0.8293	 0.0107	
     0.001	         0	       0.3	 0.8329	 0.0096	
     0.001	         0	       0.4	 0.8321	 0.0100	
     0.001	         0	       0.5	 0.8328	 0.0093	
     0.001	         0	       0.6	 0.8345	 0.0104	

     0.001	     0.001	         0	 0.8264	 0.0098	
     0.001	     0.001	       0.1	 0.8255	 0.0099	
     0.001	     0.001	       0.2	 0.8244	 0.0107	
     0.001	     0.001	       0.3	 0.8289	 0.0124	
     0.001	     0.001	       0.4	 0.8268	 0.0107	
     0.001	     0.001	       0.5	 0.8275	 0.0097	
     0.001	     0.001	       0.6	 0.8254	 0.0111	

     0.001	     0.002	         0	 0.8224	 0.0101	
     0.001	     0.002	       0.1	 0.8212	 0.0103	
     0.001	     0.002	       0.2	 0.8194	 0.0088	
     0.001	     0.002	       0.3	 0.8185	 0.0093	
     0.001	     0.002	       0.4	 0.8190	 0.0095	
     0.001	     0.002	       0.5	 0.8202	 0.0113	
     0.001	     0.002	       0.6	 0.8204	 0.0081	

     0.001	     0.005	         0	 0.8069	 0.0103	
     0.001	     0.005	       0.1	 0.8032	 0.0101	
     0.001	     0.005	       0.2	 0.8025	 0.0094	
     0.001	     0.005	       0.3	 0.8073	 0.0121	
     0.001	     0.005	       0.4	 0.8061	 0.0129	
     0.001	     0.005	       0.5	 0.8052	 0.0112	
     0.001	     0.005	       0.6	 0.8046	 0.0118	

Student
      0.01	         0	      0.61	 0.8378	 0.0074	
      0.01	         0	      0.02	 0.8318	 0.0101	
      0.01	         0	      0.63	 0.8369	 0.0103	
      0.01	         0	      0.64	 0.8372	 0.0101	
      0.01	         0	       0.7	 0.8362	 0.0099	
      0.01	         0	      0.71	 0.8376	 0.0090	
      0.01	         0	       0.8	 0.8351	 0.0098	
Student
     0.007	         0	       0.6	 0.8364	 0.0075	
     0.008	         0	       0.6	 0.8368	 0.0085	
     0.009	         0	       0.6	 0.8357	 0.0086	
     0.011	         0	       0.6	 0.8370	 0.0080	
     0.012	         0	       0.6	 0.8358	 0.0089	
     0.013	         0	       0.6	 0.8358	 0.0081	
     0.015	         0	       0.6	 0.8348	 0.0072	
      0.02	         0	       0.6	 0.8336	 0.0102	
Student
     0.005	         0	       0.6	 0.8254	 0.0131	
