Student
     0.001	     0.005	       0.2	 0.7307	 0.0148	
     0.001	     0.005	       0.3	 0.7354	 0.0114	
     0.001	     0.005	       0.4	 0.7351	 0.0106	
     0.001	     0.005	       0.5	 0.7364	 0.0144	
     0.001	     0.005	       0.6	 0.7410	 0.0143	

Student
     0.001	     0.005	      0.75	 0.7422	 0.0121	
     0.001	     0.005	       0.8	 0.7421	 0.0142	
     0.001	     0.005	      0.82	 0.7462	 0.0101	
     0.001	     0.005	      0.85	 0.7444	 0.0102	
     0.001	     0.005	      0.88	 0.7464	 0.0106	
     0.001	     0.005	       0.9	 0.7473	 0.0103	
     0.001	     0.005	      0.91	 0.7477	 0.0106	
     0.001	     0.005	      0.92	 0.7483	 0.0103	
     0.001	     0.005	      0.95	 0.7404	 0.0243	

Student
    0.0005	     0.005	      0.92	 0.7465	 0.0111	

    0.0008	     0.005	      0.92	 0.7519	 0.0089	

     0.001	     0.005	      0.92	 0.7483	 0.0103	

    0.0012	     0.005	      0.92	 0.7486	 0.0107	

    0.0015	     0.005	      0.92	 0.7498	 0.0098	

     0.002	     0.005	      0.92	 0.7515	 0.0079	

     0.003	     0.005	      0.92	 0.7482	 0.0127	

     0.004	     0.005	      0.92	 0.7514	 0.0107	

      0.01	     0.005	      0.92	 0.7339	 0.0297	

     0.015	     0.005	      0.92	 0.7351	 0.0346	

      0.02	     0.005	      0.92	 0.7248	 0.0298	

Student
    0.0008	     0.001	      0.92	 0.7440	 0.0124	

    0.0008	     0.002	      0.92	 0.7462	 0.0077	

    0.0008	     0.003	      0.92	 0.7457	 0.0092	

    0.0008	     0.004	      0.92	 0.7501	 0.0121	

    0.0008	     0.006	      0.92	 0.7525	 0.0093	

    0.0008	     0.007	      0.92	 0.7533	 0.0107	

     0.002	     0.001	      0.92	 0.7387	 0.0082	

     0.002	     0.002	      0.92	 0.7457	 0.0119	

     0.002	     0.003	      0.92	 0.7483	 0.0087	

     0.002	     0.004	      0.92	 0.7475	 0.0071	

     0.002	     0.006	      0.92	 0.7486	 0.0096	

     0.002	     0.007	      0.92	 0.7523	 0.0105	

